"","nroInvent","idPlot","nroTree","bal","idSet","sp","ht","hcb","hlcw","taped_faces","status","rc1","rc2","rc3","rc4","damage","dbh1","dbh2","dbh","expan","Observaciones","cl","cr","slender","expan_type","factor_slope","expan2","ba","ba.ha"
"7025","-1","02642306",9,20.1104560260183,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,16.5988945108912,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0216395492994998,0.688808247459232
"7026","-1","02642306",10,7.37640899133729,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,11.8272661204366,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0109864812526478,1.39884223883627
"7027","-1","02642306",11,14.1161833263815,"ibero.pt","026",NA,NA,NA,NA,"5",NA,NA,NA,NA,"0",NA,NA,10.1659492416808,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00811681701308812,1.03346523984429
"7028","-1","02642306",12,16.0853034623271,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,18.420385244277,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0266493916208167,0.848276481368944
"7029","-1","02642306",13,22.7930401072772,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,16.1086306256314,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0203801383412893,0.648719951582572
"7030","-1","02642306",14,29.9508359106972,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,13.5496485603424,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0144193586248515,0.458982440271975
"7031","-1","02642306",15,16.933579943696,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,18.35088889396,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0264486855274755,0.84188780799616
"7032","-1","02642306",16,27.4619986266983,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,14.3250477115806,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0161169194585253,0.51301747984765
"7033","-1","02642306",17,23.4417600588597,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,15.8755740397612,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0197946923761596,0.630084627729853
"7034","-1","02642306",18,26.9444218968877,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,14.3885611485041,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0162601525204202,0.517576729810604
"7035","-1","02642306",19,1.55016052746022,"ibero.pt","026",NA,NA,NA,NA,"6",NA,NA,NA,NA,"0",NA,NA,12.2325026370525,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0117522363630814,1.49634120765497
"7036","-1","02642306",20,31.3157627548407,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,13.0558223676147,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0133874649432259,0.426136244236771
"7037","-1","02642306",21,28.4808356590816,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,14.0660566583095,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0155394128883993,0.49463487478693
"7038","-1","02642306",22,28.9754705338686,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,14.0543205791204,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0155134929446267,0.493809817351715
"7039","-1","02642306",23,30.8676192535258,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,13.38870421385,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0140788433148493,0.448143501314909
"7040","-1","02642306",24,4.50551759100269,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,12.0386243893995,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0113826559808265,1.44928477189045
"7041","-1","02642306",25,17.7754677516922,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,18.2272205269694,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0260934063438847,0.830578920346934
"7042","-1","02642306",26,22.1426409042618,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,16.1294662405838,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0204328935809361,0.650399203015328
"7043","-1","02642306",27,5.95480236289314,"ibero.pt","026",NA,NA,NA,NA,"5",NA,NA,NA,NA,"0",NA,NA,11.9231146452769,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0111652723505368,1.42160662844415
"7044","-1","02642306",28,30.4098183509692,"ibero.pt","026",NA,NA,NA,NA,"5",NA,NA,NA,NA,"0",NA,NA,13.5321971986317,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0143822395227871,0.457800902556638
"7045","-1","02642306",29,18.6060466720391,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,17.3498233529413,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0236417704447658,0.752540925945671
"7046","-1","02642306",30,27.9750161065459,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,14.2241984313447,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0158907899028815,0.505819552535673
"7047","-1","02642306",31,10.1611539322992,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,11.6250615745577,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0106140323061021,1.35142056612257
"7048","-1","02642306",32,32.572184893584,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,12.7573831542129,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0127824199001962,0.406877062358487
"7049","-1","02642306",33,31.7418989990775,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,12.948142995626,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0131675463370918,0.419136017587948
"7050","-1","02642306",34,11.5125744984218,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,11.4925976680761,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0103735233253174,1.32079801160268
"7051","-1","02642306",35,25.8299038421656,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,14.9312737285376,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0175098971814365,0.557357337891292
"7052","-1","02642306",36,24.6767172147053,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,15.3333622322251,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0184656530907175,0.587779993361565
"7053","-1","02642306",37,15.1496485662258,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,19.3458511945205,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0293944654788723,0.935654896101322
"7054","-1","02642306",38,19.3585875979848,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,17.3420694040068,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0236206432997605,0.75186842803347
"7055","-1","02642306",39,8.77525123017356,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,11.7724368850533,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0108848543689703,1.38590270212562
"7056","-1","02642306",40,26.3872611800569,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,14.9286398152115,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0175037201486445,0.557160716830796
"7057","-1","02642306",41,3.0465017351152,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,12.0789728697745,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0114590837358179,1.45901585588749
"7058","-1","02642306",42,25.2644972080669,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,22.5580577774078,14.1471060526129,NA,NA,NA,NA,"ifn",1,14.1471060526129,0.0399662398794496,0.565406634098741
"7737","-1","02644107",1,10.4137166026572,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,10.118110651151,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00804060505128508,1.02376163148935
"7738","-1","02644107",2,19.4726886097924,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,13.4415014356985,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.01419009970221,0.451684902114711
"7739","-1","02644107",3,14.9396195276228,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,8.93488973401124,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00627001061104686,0.798322545589394
"7740","-1","02644107",4,4.42493344903299,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,11.220844719801,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0098887406338039,1.25907356225886
"7741","-1","02644107",5,18.3482406553374,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,7.61458866011093,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00455389252575802,0.5798196046269
"7742","-1","02644107",6,12.3994760956927,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,9.58821282918744,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00722046575115739,0.919338252577947
"7743","-1","02644107",7,9.28949095641911,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,10.6029507507961,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00882964757799691,1.12422564623807
"7744","-1","02644107",8,14.1379732527759,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,8.95347013647164,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00629611511959157,0.801646274846894
"7745","-1","02644107",9,16.4026312215104,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,8.13797316954208,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00520142557478939,0.662266073081868
"7746","-1","02644107",11,8.11873191459525,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,10.8201619295825,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00919512001229421,1.17075904182387
"7747","-1","02644107",12,13.3188143482706,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,9.05073977366127,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0064336589912916,0.81915890450534
"7748","-1","02644107",13,6.90727123743449,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,11.0066374391126,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0095147899087029,1.21146067716076
"7749","-1","02644107",14,0,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,12.3576089798859,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0119938545995696,1.52710499699758
"7750","-1","02644107",15,21.5563793411269,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,6.87316660735639,0,NA,NA,NA,NA,"ifn",1,0,0.00371025384876065,0
"7751","-1","02644107",16,5.68400701129185,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,11.060127603887,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00960749476562229,1.22326422614264
"7752","-1","02644107",17,15.7379420732122,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,8.15284703829386,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00522045636303597,0.66468914829817
"7753","-1","02644107",18,17.7235684933609,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,7.90362044873398,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00490616368741825,0.624672161976459
"7754","-1","02644107",19,17.0648972945923,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,8.11585607788018,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00517319149795691,0.658671198768647
"7755","-1","02644107",20,11.4374782341465,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,9.8081489667833,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.00755551353650598,0.961997861546124
"7756","-1","02644107",21,19.9243735119071,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,12.845585680073,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.012959782167182,0.412522678660241
"7757","-1","02644107",22,20.3368961905673,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,12.8377052661338,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0129438861038831,0.412016691250298
"7758","-1","02644107",23,18.9280602599643,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,14.7597879365264,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0171100042275662,0.544628349828077
"7759","-1","02644107",24,3.05192045556714,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,11.7175637120771,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0107836188338891,1.37301299346585
"7760","-1","02644107",25,21.1590592957477,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,12.6066656238543,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0124821773568718,0.397320045379174
"7761","-1","02644107",26,20.7489128818176,"ibero.pt","026",NA,NA,NA,NA,"4",NA,NA,NA,NA,"0",NA,NA,12.8085348721872,31.8309886183791,NA,NA,NA,NA,"ifn",1,31.8309886183791,0.0128851296089897,0.410146413930089
"7762","-1","02644107",27,1.52710499699758,"ibero.pt","026",NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,12.3483418262112,127.323954473516,NA,NA,NA,NA,"ifn",1,127.323954473516,0.0119758726068057,1.52481545856956
"13757","0","02619104",1,9.4914250000025,"ibero.pt","026",5.4,1.2,2,0,"5",1.1,0.8,0.5,1,"0",8.6,8.3,8.5,127.3239544735,"","","",0.635294117647059,"ifn",1,127.3239544735,0.00567450173054657,0.722499999999908
"13758","0","02619104",2,3.9509999999995,"ibero.pt","026",7.7,2.4,4.6,0,"3",1.2,1.7,1.9,2.1,"0",22,20.6,21.3,31.8309886184,"","","",0.36150234741784,"ifn",1,31.8309886184,0.0356327292751788,1.13422500000075
"13759","0","02619104",3,16.2839472222257,"ibero.pt","026",7,1.5,3,0,"4",1.5,0.9,1.2,1.2,"0",13.7,13.3,13.5,31.8309886184,"","","",0.518518518518518,"ifn",1,31.8309886184,0.0143138815279185,0.4556250000003
"13760","0","02619104",4,0,"ibero.pt","026",6.4,2.5,3.6,0,"4",0.9,0.6,0.7,1.1,"0",12.1,12.1,12.1,127.3239544735,"","","",0.528925619834711,"ifn",1,127.3239544735,0.011499014510302,1.46409999999981
"13761","0","02619104",5,17.6108222222266,"ibero.pt","026",6.9,2.4,2.8,0,"4",1.3,1.2,1,0.9,"0",13.1,12.7,12.9,31.8309886184,"","","",0.534883720930233,"ifn",1,31.8309886184,0.0130698108370969,0.416025000000274
"13762","0","02619104",6,2.74099999999965,"ibero.pt","026",5.7,1.9,2.5,0,"5",1.1,0.9,0.9,0.6,"0",10.6,11.4,11,127.3239544735,"","","",0.518181818181818,"ifn",1,127.3239544735,0.00950331777710912,1.20999999999985
"13763","0","02619104",7,18.0268472222269,"ibero.pt","026",6.9,2,3.5,0,"5",1.2,1.3,0.9,1.4,"0",12.6,12.5,12.6,31.8309886184,"","","",0.547619047619048,"ifn",1,31.8309886184,0.0124689812420979,0.396900000000261
"13764","0","02619104",8,14.8277972222247,"ibero.pt","026",7,1.6,3.2,0,"4",1.4,1.2,1.4,1.5,"0",14,14.1,14.1,31.8309886184,"","","",0.49645390070922,"ifn",1,31.8309886184,0.0156145008865047,0.497025000000327
"13765","0","02619104",9,15.8078472222254,"ibero.pt","026",7.1,1.7,3.7,0,"4",1,1.1,1.1,0.8,"0",13.6,13.9,13.8,31.8309886184,"","","",0.514492753623188,"ifn",1,31.8309886184,0.014957122623741,0.476100000000313
"13766","0","02619104",10,1.46409999999981,"ibero.pt","026",6.4,1.8,3.2,0,"4",0.9,1,1,1,"0",11,11.5,11.3,127.3239544735,"","","",0.566371681415929,"ifn",1,127.3239544735,0.010028749148422,1.27689999999984
"13767","0","02619104",11,7.1497250000016,"ibero.pt","026",5.6,1.7,1.7,0,"5",0.9,0.8,0.9,1.2,"0",8.7,9.2,9,127.3239544735,"","","",0.622222222222222,"ifn",1,127.3239544735,0.00636172512351933,0.809999999999896
"13768","0","02619104",12,7.95972500000149,"ibero.pt","026",7.6,2.2,3.7,0,"4",1.8,2.1,1.3,1.6,"0",17.8,17.7,17.8,31.8309886184,"","","",0.426966292134831,"ifn",1,31.8309886184,0.0248845554090848,0.792100000000521
"13769","0","02619104",13,12.6948472222233,"ibero.pt","026",7.3,1.9,3.2,0,"4",1.4,1.3,1.4,1,"0",15.2,15.1,15.2,31.8309886184,"","","",0.480263157894737,"ifn",1,31.8309886184,0.0181458391671346,0.57760000000038
"13770","0","02619104",14,14.3236972222244,"ibero.pt","026",6.8,2.2,3.1,0,"4",1.3,1.8,1.4,1.3,"0",14.1,14.3,14.2,31.8309886184,"","","",0.47887323943662,"ifn",1,31.8309886184,0.0158367685667461,0.504100000000331
"13771","0","02619104",15,17.1817972222263,"ibero.pt","026",7.1,1.7,2.6,0,"4",0.8,1.1,0.9,1.3,"0",13.4,12.7,13.1,31.8309886184,"","","",0.541984732824427,"ifn",1,31.8309886184,0.0134782178820636,0.429025000000282
"13772","0","02619104",16,13.2724472222237,"ibero.pt","026",7,1.8,3.4,0,"4",1.4,1.9,1.5,1.5,"0",14.8,14.2,14.5,31.8309886184,"","","",0.482758620689655,"ifn",1,31.8309886184,0.0165129963854313,0.525625000000346
"13773","0","02619104",17,15.3248222222251,"ibero.pt","026",6.5,2.5,3.9,0,"4",1,0.8,1,1,"0",14,13.8,13.9,31.8309886184,"","","",0.467625899280576,"ifn",1,31.8309886184,0.0151746779150021,0.483025000000318
"13774","0","02619104",18,16.739572222226,"ibero.pt","026",6.8,1.6,2.9,0,"4",1,1.1,1.2,1,"0",12.9,13.6,13.3,31.8309886184,"","","",0.511278195488722,"ifn",1,31.8309886184,0.0138929081123375,0.442225000000291
"13775","0","02619104",19,10.8486027777796,"ibero.pt","026",5.9,1.7,2.3,0,"5",1.4,1.3,1.5,1.1,"0",16.2,15.3,15.8,31.8309886184,"","","",0.373417721518987,"ifn",1,31.8309886184,0.0196066797510539,0.62410000000041
"13776","0","02619104",20,6.20882500000098,"ibero.pt","026",7.8,1.9,3.4,0,"4",1.2,2,1.7,1.4,"0",19.6,19.1,19.4,31.8309886184,"","","",0.402061855670103,"ifn",1,31.8309886184,0.0295592452776264,0.940900000000618
"13777","0","02619104",21,12.0968027777794,"ibero.pt","026",8.6,1.9,4.8,0,"3",2.2,1.8,2.2,1.6,"0",23.5,22.9,23.2,14.1471060526,"","","",0.370689655172414,"ifn",1,14.1471060526,0.0422732707467042,0.598044444443898
"13778","0","02619104",22,8.75182500000201,"ibero.pt","026",7,2.3,3.9,0,"4",1.5,1.8,1.9,1.3,"0",17.1,17.2,17.2,31.8309886184,"","","",0.406976744186047,"ifn",1,31.8309886184,0.0232352192659501,0.739600000000486
"13779","0","02619104",23,5.08522500000024,"ibero.pt","026",7.9,2.5,3,0,"4",1.1,1.6,1.5,1.4,"0",20.7,21.7,21.2,31.8309886184,"","","",0.372641509433962,"ifn",1,31.8309886184,0.0352989350557349,1.12360000000074
"13780","0","02619104",24,13.7980722222241,"ibero.pt","026",6.2,2.5,3,0,"5",1,1,1.1,1,"0",14,15,14.5,31.8309886184,"","","",0.427586206896552,"ifn",1,31.8309886184,0.0165129963854313,0.525625000000346
"13781","0","02619104",25,11.47270277778,"ibero.pt","026",7.9,3.1,4.7,0,"4",2.1,2,2.1,1.5,"0",23.2,24.1,23.7,14.1471060526,"","","",0.333333333333333,"ifn",1,14.1471060526,0.0441150294398713,0.62409999999943
"13782","0","02619104",26,10.2139250000024,"ibero.pt","026",7.6,2.1,2.9,0,"4",2.3,3.2,2.8,2.3,"0",23.6,24.1,23.9,14.1471060526,"","","",0.317991631799163,"ifn",1,14.1471060526,0.0448627284914256,0.634677777777198
"14265","0","02642105",1,19.1830249999876,"ibero.pt","026",9.8,5.1,6,0,"4",2.6,2,2.5,1.7,"0",27.7,27.3,27.5,14.1471060526,"","","",0.356363636363636,"ifn",1,14.1471060526,0.059395736106932,0.840277777777011
"14266","0","02642105",2,18.330480555544,"ibero.pt","026",11.9,5.2,5.7,0,"4",2.2,1.7,2.3,1,"0",27.3,28,27.7,14.1471060526,"","","",0.429602888086643,"ifn",1,14.1471060526,0.0602628156793228,0.852544444443666
"14267","0","02642105",3,22.4237805555402,"ibero.pt","026",11.9,5.4,6.9,0,"4",2.6,1.8,2.2,1.6,"0",25.9,25.4,25.7,14.1471060526,"","","",0.463035019455253,"ifn",1,14.1471060526,0.0518747632942381,0.733877777777108
"14268","0","02642105",4,17.4717694444336,"ibero.pt","026",12.1,5.1,6.6,0,"4",0.5,3,1.6,1.4,"0",27.7,27.9,27.8,14.1471060526,"","","",0.435251798561151,"ifn",1,14.1471060526,0.0606987116600084,0.858711111110327
"14269","0","02642105",5,21.6435027777632,"ibero.pt","026",12.3,6,7.4,0,"4",1.7,1.7,2.3,1.8,"0",26.4,26.6,26.5,14.1471060526,"","","",0.464150943396226,"ifn",1,14.1471060526,0.0551545860245858,0.780277777777065
"14270","0","02642105",6,20.0233027777646,"ibero.pt","026",12.1,5.5,8,0,"4",1.8,1.5,1.7,2.1,"0",27.7,26.8,27.3,14.1471060526,"","","",0.443223443223443,"ifn",1,14.1471060526,0.0585349397198484,0.828099999999244
"14271","0","02642105",7,23.1576583333173,"ibero.pt","026",12.8,6.3,9,0,"3",1.4,1.8,1.3,1.7,"0",24.7,26.2,25.5,14.1471060526,"","","",0.501960784313725,"ifn",1,14.1471060526,0.0510705155749191,0.72249999999934
"14272","0","02642105",8,25.2058944444276,"ibero.pt","026",11.2,6.4,7.6,0,"4",2.1,1.7,0.4,2,"0",23.8,24.5,24.2,14.1471060526,"","","",0.462809917355372,"ifn",1,14.1471060526,0.0459960580412082,0.650711111110517
"14273","0","02642105",9,3.01921111110835,"ibero.pt","026",13.3,5.7,7.8,0,"3",3.3,3.2,2.3,2.8,"0",34.1,33.7,33.9,14.1471060526,"","","",0.392330383480826,"ifn",1,14.1471060526,0.0902587423357981,1.27689999999883
"14274","0","02642105",10,23.8801583333167,"ibero.pt","026",10.4,5.4,5.9,0,"5",1,1.2,0.8,0.8,"0",16.2,16.3,16.3,31.8309886184,"","","",0.638036809815951,"ifn",1,31.8309886184,0.0208672438033068,0.664225000000437
"14275","0","02642105",11,6.81243333332711,"ibero.pt","026",11.2,5.9,6.8,0,"4",2,0.8,0.8,1.9,"0",21.9,21.8,21.9,31.8309886184,"","","",0.511415525114155,"ifn",1,31.8309886184,0.037668481314705,1.19902500000079
"14276","0","02642105",12,27.7396833333142,"ibero.pt","026",10.1,5.2,6.2,0,"4",2.1,1.4,2.4,0.5,"0",22.7,23.4,23.1,14.1471060526,"","","",0.437229437229437,"ifn",1,14.1471060526,0.0419096313970512,0.592899999999459
"14277","0","02642105",13,12.4734249999905,"ibero.pt","026",9.5,3.7,4.9,0,"5",1.8,1.1,1.2,1.2,"0",19.8,21,20.4,31.8309886184,"","","",0.465686274509804,"ifn",1,31.8309886184,0.0326851299679482,1.04040000000068
"14278","0","02642105",14,16.59442499999,"ibero.pt","026",10.5,4.2,5.9,0,"4",3,1.6,2.8,2.3,"0",27,29.1,28.1,14.1471060526,"","","",0.373665480427046,"ifn",1,14.1471060526,0.0620158243800259,0.877344444443643
"14279","0","02642105",15,27.1312833333148,"ibero.pt","026",11,5,6.3,0,"4",2,1.4,1.4,1.4,"0",23.4,23.4,23.4,14.1471060526,"","","",0.47008547008547,"ifn",1,14.1471060526,0.0430052618349907,0.608399999999444
"14280","0","02642105",16,25.8566055555381,"ibero.pt","026",10.7,4.7,6.8,0,"4",1.6,1.4,1.9,1.1,"0",24.3,23.6,24,14.1471060526,"","","",0.445833333333333,"ifn",1,14.1471060526,0.045238934211693,0.639999999999415
"14281","0","02642105",17,13.5138249999912,"ibero.pt","026",11.5,4.3,5.7,0,"4",2.4,0.9,0.8,2.2,"0",19.9,20.8,20.4,31.8309886184,"","","",0.563725490196078,"ifn",1,31.8309886184,0.0326851299679482,1.04040000000068
"14282","0","02642105",18,8.0114583333279,"ibero.pt","026",13.1,5.7,7.8,0,"3",3,2.8,2.9,2,"0",32.7,32.7,32.7,14.1471060526,"","","",0.400611620795107,"ifn",1,14.1471060526,0.0839818402139258,1.18809999999892
"14283","0","02642105",19,20.8514027777639,"ibero.pt","026",10.5,4.9,5.9,0,"4",1,2.8,1.7,2.3,"0",26,27.3,26.7,14.1471060526,"","","",0.393258426966292,"ifn",1,14.1471060526,0.0559902496704407,0.792099999999277
"14284","0","02642105",20,0,"ibero.pt","026",12.7,5.4,7.3,0,"4",3.1,3.5,3.2,3.3,"0",36.5,38.8,37.7,14.1471060526,"","","",0.336870026525199,"ifn",1,14.1471060526,0.111627855565516,1.57921111110967
"14285","0","02642105",21,14.5542249999919,"ibero.pt","026",13.6,5.1,8.1,0,"3",1.8,2,2.5,2.3,"0",30.3,30.3,30.3,14.1471060526,"","","",0.448844884488449,"ifn",1,14.1471060526,0.0721066199833563,1.02009999999907
"14286","0","02642105",22,1.57921111110967,"ibero.pt","026",14.3,7,8.9,0,"3",2.8,2.4,2.5,2.6,"0",36,36,36,14.1471060526,"","","",0.397222222222222,"ifn",1,14.1471060526,0.101787601976309,1.43999999999868
"14287","0","02642105",23,5.56548888888381,"ibero.pt","026",12.1,5.3,7.3,0,"4",3.2,2.8,3.1,3,"0",34,32.9,33.5,14.1471060526,"","","",0.361194029850746,"ifn",1,14.1471060526,0.0881413088872787,1.24694444444331
"14288","0","02642105",24,4.29611111110719,"ibero.pt","026",12.4,6.3,7.9,0,"4",3.2,2.5,1.8,2.6,"0",33.4,34.2,33.8,14.1471060526,"","","",0.366863905325444,"ifn",1,14.1471060526,0.0897270277791781,1.26937777777662
